total_cost,total_emission,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12
19353.1914,3946.45923,154.282257,105.060516,102.576935,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,58.3049469,59.2818146
19355.5977,3945.44775,154.491013,104.275909,101.343864,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,59.7254944,59.6701622
19355.6348,3945.43042,154.795975,103.988998,101.326088,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,59.7254944,59.6701622
19361.1562,3943.15869,153.438782,101.594414,100.79892,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,61.7798538,61.8946609
19360.9316,3943.26465,151.576981,103.335457,100.91954,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,61.7798538,61.8946609
19361.3242,3943.09619,154.837189,101.15464,99.8402176,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,61.7798538,61.8946609
19347.209,3949.71973,146.324142,109.259041,111.107025,179.999374,179.999649,178.906982,179.997787,179.998779,179.999588,119.999222,119.999512,57.0133324,56.8955498
19359.1055,3944.01782,153.622375,104.374413,99.381073,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,61.7798538,60.348835
19359.5723,3943.81104,155.199142,102.45369,99.5167389,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,61.7798538,60.5572205
19361.1973,3943.14209,153.793289,101.704247,100.334518,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,61.7798538,61.8946609
19361.1836,3943.15039,153.645721,100.905647,101.280533,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,61.7798538,61.8946609
19371.3887,3939.06226,150.156052,99.6352844,98.0739822,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,64.8900299,66.7510681
19371.457,3939.04248,148.9048,99.0595703,99.7398224,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,65.051178,66.7510681
19371.543,3939.00049,149.665848,99.615921,98.4224167,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,65.051178,66.7510681
19362.3145,3942.70239,152.099655,102.972183,99.7845764,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,61.2068138,63.4433289
19363.9414,3942.05664,150.046417,102.897499,100.506516,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,61.9577713,64.0984955
19360.2441,3943.54639,154.558411,99.7507782,102.288773,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.3305168,59.5779839
19361.8262,3942.89331,153.900711,102.687874,98.7521973,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.5384293,60.627346
19360.9043,3943.27612,150.9767,102.98275,101.818733,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.100914,60.627346
19359.8379,3943.70581,151.631073,103.66098,101.332085,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.5384293,59.3439827
19362.3984,3942.65576,151.432053,102.208138,101.052628,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.6977615,61.1159401
19365.3691,3941.45532,153.600357,99.9907227,99.0581055,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,65.1587906,61.6984825
19367.6914,3940.52441,150.742035,99.9381638,99.9856873,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,65.0858994,63.7546654
19361.0488,3943.20264,152.363327,102.617531,100.826134,179.932114,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,65.0858994,58.6808701
19363.8145,3942.07812,153.500275,100.788185,99.5266113,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,64.0639496,61.6276016
19354.3125,3946.00146,157.298767,100.785156,103.271194,179.999374,179.999649,179.943802,179.997787,179.998779,179.999588,119.999222,119.999512,61.1281815,57.0789528
19369.4512,3939.83374,148.758865,101.285545,99.1251755,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,65.4273682,64.9094543
19369.668,3939.73682,150.549637,99.9637299,98.6562576,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,65.4273682,64.9094543
19361.709,3942.92822,153.129776,101.871414,100.369095,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,62.7929459,61.3430939
19369.5547,3939.78467,149.595108,100.058868,99.5155716,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,65.4273682,64.9094543
19355.2676,3945.58179,154.544205,103.872314,101.953194,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,59.3398514,59.7969093
19356.3164,3945.15894,153.434845,102.690552,103.353737,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,60.2305031,59.7969093
19356.3086,3945.16064,153.440674,104.447777,101.590736,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,60.2305031,59.7969093
19356.4004,3945.11694,154.151886,102.318527,103.008652,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,60.2305031,59.7969093
19361.9023,3942.85449,152.185303,101.412781,101.534164,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.7078629,60.6664696
19367.9961,3940.40723,150.595795,100.992363,98.8511505,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,64.1578751,64.9094543
19366.1309,3941.15332,150.946854,100.55661,100.368568,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.5629883,64.0715485
19369.5508,3939.78882,149.541626,99.8445587,99.7835388,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,65.4273682,64.9094543
19363.1758,3942.3374,152.289688,100.820724,101.082977,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.5261726,61.7868462
19509.5898,3895.14551,100.559395,71.3440247,70.7410049,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,116.862823
19509.4395,3895.18359,99.4962463,71.6463013,71.5019073,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,116.862823
19494.5977,3898.96411,104.927979,73.8039246,74.8551178,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,105.920135
19484.0762,3901.7644,109.913002,76.2123184,75.3702011,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,98.0118256
19483.9824,3901.78711,109.245369,76.4016037,75.8483734,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,98.0118256
19483.9336,3901.80518,108.862823,77.3687744,75.2639084,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,98.0118256
19484.0605,3901.76782,109.804192,76.1901321,75.5011139,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,98.0118256
19481.0996,3902.57666,110.743401,76.0302277,76.906517,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,95.8270645
19484.0859,3901.76172,109.987274,76.0506744,75.4575272,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,98.0118256
19514.041,3894.05713,100.259598,69.9269791,69.3205719,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19489.0156,3900.43506,107.480148,75.6841354,74.6066895,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,101.736313
19488.9648,3900.44775,107.125214,75.5417252,75.1039658,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,101.736313
19514.4062,3894.0083,102.741646,68.4890747,68.2764893,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19513.8887,3894.08813,99.2057877,70.3339539,69.9675293,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19491.873,3899.67798,106.70179,75.1712341,73.8079453,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.826332
19491.8086,3899.69385,106.244186,74.9654922,74.471283,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.826332
19500.834,3897.35156,103.020248,73.7883835,72.2129974,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.48571
19501.3125,3897.229,102.736282,73.8200531,72.1008224,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.849945
19511.3672,3894.70654,99.0941467,71.2416916,70.9219589,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,118.249504
19513.7559,3894.12036,98.2683792,70.8154678,70.4234009,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19398.2832,3928.87012,138.066422,96.0122223,92.4528275,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,86.8313293,66.1438293
19404.2227,3926.73218,137.997574,93.3847122,90.7890396,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,86.8313293,70.5038452
19404.1113,3926.76929,137.105087,92.8355865,92.230751,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,86.8313293,70.5038452
19396.4883,3929.51514,141.337372,94.0783005,92.801239,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,82.8885193,68.4010315
19405.6465,3926.229,137.501022,93.5473328,90.0040741,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,88.6810913,69.7729416
19405.0547,3926.43335,137.498413,92.1856995,91.8288727,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,87.0386581,70.9548645
19282.8477,4028.73633,208.797134,133.924789,139.455032,179.999374,179.822678,179.287659,176.302582,178.347549,177.692627,48.3175201,85.2911453,56.4487305,55.8132553
19279.3125,4034.27173,219.980377,139.529449,133.014435,179.747665,176.369354,174.485062,179.039886,174.399124,179.999588,48.6289864,83.2171707,55.5327606,55.5561714
19289.1465,4020.30591,196.225433,136.139816,139.617035,179.999374,179.999649,179.128464,178.299652,173.705933,177.546768,55.9921608,90.1017609,56.2027397,56.5410576
19513.8828,3894.08911,99.1704178,70.2827988,70.0539932,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19514.2344,3894.02686,101.588852,69.1284485,68.7899933,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19499.0664,3897.80469,103.016006,74.1388245,73.1055908,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.24691
19499.2656,3897.75146,104.461334,72.9261703,72.8727264,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.24691
19499.1523,3897.7793,103.65892,73.2756348,73.3256378,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.24691
19495.6914,3898.67627,104.728111,74.720253,73.3506546,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,106.708138
19500.625,3897.40234,103.21434,73.4009094,72.5694809,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.322502
19502.1504,3897.0166,101.984444,73.8684311,72.1420288,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,111.512299
19502.2832,3896.97949,102.94825,72.4975815,72.5491257,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,111.512299
19483.7832,3901.84399,109.654732,75.7472,76.27491,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,97.8305206
19486.3301,3901.1582,109.009811,76.4127731,74.3941803,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.6905289
19486.2598,3901.17285,108.535507,75.520462,75.7607498,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.6905289
19486.3887,3901.14185,109.445412,75.7010345,74.6703415,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.6905289
19483.6973,3901.86548,109.106812,76.9681931,75.6088104,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,97.823349
19483.6992,3901.86475,109.121162,76.8124084,75.7504349,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,97.823349
19477.1211,3903.67017,111.481133,78.0010147,77.0862198,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,92.9387665
19479.293,3903.06958,110.625275,77.5372696,76.7844543,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,94.5602722
19486.2207,3901.18506,108.233612,76.7390137,74.8439789,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.6905289
19485.9512,3901.25684,109.100563,75.6045609,75.385994,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.4162521
19485.6992,3901.33008,107.260109,77.401825,75.4290161,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.4162521
19485.6758,3901.33472,107.113403,76.4675903,76.5099258,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.4162521
19485.9141,3901.26538,108.836708,76.0180359,75.2361832,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.4162521
19485.8477,3901.28442,108.361656,75.6105652,76.1188202,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.4162521
19485.7891,3901.30127,107.943375,75.7138062,76.4337158,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.4162521
19471.5996,3905.22021,112.678329,79.5046158,78.420578,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.903656
19471.6953,3905.19263,113.367737,79.0686493,78.1673508,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.903656
19471.791,3905.1665,114.074913,78.3868637,78.1418457,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.903656
19467.8477,3906.2915,113.839127,80.4476624,79.0994949,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,86.1210861
19471.6387,3905.20874,112.972862,78.7083664,78.922287,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.903656
19471.6875,3905.19482,113.313156,79.202919,78.0876541,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.903656
19471.8047,3905.16406,114.179779,77.9646454,78.4592285,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.903656
19471.5977,3905.22119,112.660843,79.4034805,78.5392838,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.903656
19472.6289,3904.93066,113.808075,77.8085175,78.3649368,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,89.5256805
